alpha,ratio,angle,facade,mean,std,min,max,p25,p50,p75,iqr,range,cv,skewness,kurtosis
Alpha1_4,3_1_5,100,Leeward,-0.261590,0.099187,-0.735430,0.093765,-0.325564,-0.261178,-0.195276,0.130288,0.829196,0.379169,-0.227358,0.539808
Alpha1_4,3_1_5,100,SideLeft,-0.306156,0.059666,-0.573910,-0.109513,-0.343473,-0.300009,-0.263857,0.079616,0.464397,0.194887,-0.546176,0.469780
Alpha1_6,1_1_2,0,Windward,0.667483,0.221839,0.017446,1.796335,0.509001,0.647717,0.800318,0.291317,1.778889,0.332351,0.704576,0.954527
Alpha1_6,1_1_2,0,SideRight,-0.919164,0.252569,-2.208901,-0.307657,-1.057382,-0.884919,-0.737962,0.319420,1.901244,0.274781,-0.826189,0.905592
Alpha1_6,1_1_2,0,Leeward,-0.532026,0.123854,-1.110134,-0.191960,-0.602483,-0.515234,-0.444097,0.158386,0.918174,0.232796,-0.756216,0.688148
Alpha1_6,1_1_2,0,SideLeft,-0.939248,0.254808,-2.199709,-0.337956,-1.090752,-0.915414,-0.754437,0.336315,1.861754,0.271290,-0.706020,0.775176
Alpha1_6,1_1_2,5,Windward,0.640507,0.225992,0.019466,1.593087,0.477482,0.610491,0.781007,0.303525,1.573621,0.352833,0.640175,0.370902
Alpha1_6,1_1_2,5,SideRight,-0.918218,0.254668,-2.143607,-0.272847,-1.074262,-0.893556,-0.737996,0.336267,1.870760,0.277350,-0.582720,0.519266
Alpha1_6,1_1_2,5,Leeward,-0.532383,0.123457,-1.262148,-0.204085,-0.602665,-0.514763,-0.445465,0.157200,1.058062,0.231895,-0.883036,1.480481
Alpha1_6,1_1_2,5,SideLeft,-0.873068,0.239615,-2.088221,-0.261188,-1.006728,-0.846590,-0.700337,0.306391,1.827033,0.274451,-0.825548,1.219763
Alpha1_6,1_1_2,10,Windward,0.664745,0.214726,-0.104346,1.510000,0.506101,0.646468,0.801097,0.294995,1.614346,0.323020,0.465938,0.138930
Alpha1_6,1_1_2,10,SideRight,-0.850431,0.240841,-1.883802,-0.237572,-1.005056,-0.829062,-0.675311,0.329746,1.646231,0.283199,-0.515144,0.281497
Alpha1_6,1_1_2,10,Leeward,-0.549741,0.110261,-1.044067,-0.243914,-0.618369,-0.540101,-0.470554,0.147816,0.800153,0.200569,-0.540557,0.390461
Alpha1_6,1_1_2,10,SideLeft,-0.821293,0.197816,-1.817308,-0.223301,-0.928123,-0.794087,-0.680747,0.247377,1.594008,0.240859,-0.890873,1.226975
Alpha1_6,1_1_2,15,Windward,0.664205,0.213966,0.145042,1.620767,0.512095,0.643767,0.787732,0.275637,1.475725,0.322138,0.645305,0.530410
Alpha1_6,1_1_2,15,SideRight,-0.667475,0.247036,-1.695982,-0.014078,-0.814135,-0.633539,-0.490790,0.323345,1.681904,0.370105,-0.644157,0.430257
Alpha1_6,1_1_2,15,Leeward,-0.549770,0.116590,-1.330094,-0.187927,-0.618348,-0.534928,-0.467261,0.151086,1.142166,0.212070,-0.883538,2.122563
Alpha1_6,1_1_2,15,SideLeft,-0.777115,0.171308,-1.819525,-0.358557,-0.875659,-0.757550,-0.654738,0.220922,1.460969,0.220440,-0.798410,1.369508
Alpha1_6,1_1_2,20,Windward,0.627990,0.206283,0.116858,1.382738,0.477119,0.604228,0.755192,0.278074,1.265880,0.328481,0.520269,0.032622
Alpha1_6,1_1_2,20,SideRight,-0.460938,0.224877,-1.453885,0.191706,-0.593024,-0.443881,-0.308150,0.284874,1.645591,0.487868,-0.490376,0.567142
Alpha1_6,1_1_2,20,Leeward,-0.570413,0.104094,-1.059887,-0.250302,-0.636041,-0.560934,-0.495614,0.140426,0.809585,0.182489,-0.523944,0.361495
Alpha1_6,1_1_2,20,SideLeft,-0.759710,0.151124,-1.634626,-0.384533,-0.847133,-0.739297,-0.652355,0.194778,1.250093,0.198923,-0.863646,1.476696
Alpha1_6,1_1_2,25,Windward,0.588727,0.204278,-0.068087,1.629207,0.441832,0.567294,0.706718,0.264885,1.697295,0.346982,0.662932,0.760285
Alpha1_6,1_1_2,25,SideRight,-0.289410,0.191041,-1.199230,0.342360,-0.409662,-0.279749,-0.165635,0.244027,1.541590,0.660105,-0.232049,0.223658
Alpha1_6,1_1_2,25,Leeward,-0.574959,0.097067,-1.073067,-0.293390,-0.634534,-0.562533,-0.505883,0.128652,0.779677,0.168824,-0.627557,0.495171
Alpha1_6,1_1_2,25,SideLeft,-0.722411,0.136536,-1.465799,-0.387472,-0.798841,-0.707360,-0.627043,0.171798,1.078327,0.189001,-0.848665,1.442763
Alpha1_6,1_1_2,30,Windward,0.581201,0.201159,0.081184,1.434745,0.432794,0.559014,0.704613,0.271819,1.353561,0.346109,0.591505,0.291012
Alpha1_6,1_1_2,30,SideRight,-0.092203,0.190626,-0.841037,0.813610,-0.212455,-0.089412,0.034584,0.247039,1.654647,2.067465,-0.085249,0.379051
Alpha1_6,1_1_2,30,Leeward,-0.588265,0.096815,-1.018137,-0.301319,-0.645852,-0.580562,-0.518843,0.127009,0.716818,0.164576,-0.635949,0.663904
Alpha1_6,1_1_2,30,SideLeft,-0.709596,0.130180,-1.598435,-0.342886,-0.789130,-0.694685,-0.614500,0.174630,1.255549,0.183457,-0.709805,1.033645
Alpha1_6,1_1_2,35,Windward,0.494815,0.189490,-0.005081,1.555113,0.361111,0.479667,0.611916,0.250805,1.560194,0.382951,0.533342,0.618923
Alpha1_6,1_1_2,35,SideRight,0.071043,0.180424,-0.543778,0.938447,-0.046239,0.069864,0.183446,0.229685,1.482225,2.539662,0.228877,0.717406
Alpha1_6,1_1_2,35,Leeward,-0.618618,0.103719,-1.232900,-0.360915,-0.678894,-0.606692,-0.544947,0.133947,0.871985,0.167662,-0.879745,1.806841
Alpha1_6,1_1_2,35,SideLeft,-0.710148,0.131704,-1.432476,-0.376092,-0.789394,-0.693599,-0.614998,0.174396,1.056384,0.185459,-0.801769,1.109114
Alpha1_6,1_1_2,40,Windward,0.412812,0.180340,-0.119612,1.217753,0.284453,0.399868,0.524938,0.240485,1.337365,0.436858,0.437763,0.345488
Alpha1_6,1_1_2,40,SideRight,0.190141,0.166549,-0.631784,0.990135,0.081968,0.173774,0.284535,0.202568,1.621919,0.875925,0.481039,1.150641
Alpha1_6,1_1_2,40,Leeward,-0.632287,0.112164,-1.372323,-0.333707,-0.695284,-0.619071,-0.553116,0.142168,1.038615,0.177394,-1.051216,2.811002
Alpha1_6,1_1_2,40,SideLeft,-0.677172,0.126840,-1.454099,-0.350576,-0.738384,-0.661658,-0.592367,0.146017,1.103523,0.187308,-1.115834,2.553736
Alpha1_6,1_1_2,45,Windward,0.314467,0.178190,-0.339584,1.281296,0.190445,0.296487,0.416712,0.226268,1.620881,0.566643,0.673110,1.116908
Alpha1_6,1_1_2,45,SideRight,0.304312,0.171174,-0.313404,1.166550,0.184478,0.288805,0.406016,0.221538,1.479954,0.562494,0.562785,0.648114
Alpha1_6,1_1_2,45,Leeward,-0.648354,0.117158,-1.337560,-0.333376,-0.720031,-0.632008,-0.563223,0.156807,1.004184,0.180700,-0.710850,0.784814
Alpha1_6,1_1_2,45,SideLeft,-0.653111,0.124184,-1.406951,-0.347298,-0.716166,-0.638097,-0.566947,0.149220,1.059654,0.190143,-1.132258,2.847331
Alpha1_6,1_1_2,50,Windward,0.228044,0.177595,-0.485771,0.979692,0.103560,0.216549,0.340306,0.236746,1.465463,0.778774,0.294443,0.108131
Alpha1_6,1_1_2,50,SideRight,0.407227,0.175857,-0.136230,1.264027,0.277968,0.385789,0.521408,0.243440,1.400257,0.431841,0.499810,0.107483
Alpha1_6,1_1_2,50,Leeward,-0.664561,0.119539,-1.682314,-0.364904,-0.733566,-0.650677,-0.583516,0.150050,1.317410,0.179877,-1.210869,5.405219
Alpha1_6,1_1_2,50,SideLeft,-0.619008,0.107718,-1.391385,-0.341297,-0.686710,-0.610526,-0.543470,0.143240,1.050088,0.174017,-0.667375,1.571120
Alpha1_6,1_1_3,0,Windward,0.629372,0.197460,0.169302,1.362895,0.481755,0.606404,0.755044,0.273289,1.193593,0.313741,0.519315,-0.103081
Alpha1_6,1_1_3,0,SideRight,-0.937343,0.262253,-2.187335,-0.290344,-1.096265,-0.907435,-0.745359,0.350906,1.896990,0.279783,-0.671393,0.559367
Alpha1_6,1_1_3,0,Leeward,-0.595389,0.132551,-1.160808,-0.226196,-0.673145,-0.576085,-0.499930,0.173215,0.934612,0.222630,-0.694381,0.403087
Alpha1_6,1_1_3,0,SideLeft,-0.952741,0.264919,-2.188579,-0.349559,-1.102573,-0.920869,-0.761087,0.341486,1.839020,0.278060,-0.780307,0.773359
Alpha1_6,1_1_3,5,Windward,0.647875,0.190260,0.081004,1.423135,0.513848,0.636052,0.764343,0.250495,1.342132,0.293668,0.400588,0.171367
Alpha1_6,1_1_3,5,SideRight,-0.968756,0.243307,-2.260547,-0.311141,-1.116167,-0.945958,-0.793260,0.322907,1.949406,0.251154,-0.584830,0.505035
Alpha1_6,1_1_3,5,Leeward,-0.598900,0.121725,-1.170044,-0.289920,-0.674964,-0.585806,-0.510828,0.164136,0.880124,0.203247,-0.585924,0.451131
Alpha1_6,1_1_3,5,SideLeft,-0.901139,0.249174,-2.029735,-0.301679,-1.054799,-0.870362,-0.715293,0.339506,1.728056,0.276510,-0.657112,0.394008
Alpha1_6,1_1_3,10,Windward,0.687943,0.191918,0.172536,1.450290,0.547348,0.677169,0.815761,0.268412,1.277754,0.278973,0.305624,-0.170223
Alpha1_6,1_1_3,10,SideRight,-0.959010,0.238615,-1.891118,-0.355302,-1.113967,-0.944314,-0.786755,0.327212,1.535816,0.248814,-0.324318,-0.196709
Alpha1_6,1_1_3,10,Leeward,-0.620088,0.120122,-1.411715,-0.261876,-0.692670,-0.609603,-0.534266,0.158404,1.149839,0.193718,-0.754762,1.835620
Alpha1_6,1_1_3,10,SideLeft,-0.846275,0.202310,-1.901558,-0.362276,-0.948302,-0.812666,-0.700924,0.247378,1.539282,0.239059,-1.079321,1.646351
Alpha1_6,1_1_3,15,Windward,0.641904,0.187472,0.125157,1.457468,0.508108,0.623258,0.750487,0.242379,1.332311,0.292056,0.634726,0.552478
Alpha1_6,1_1_3,15,SideRight,-0.751225,0.244617,-1.907334,-0.144121,-0.903173,-0.727593,-0.580822,0.322351,1.763213,0.325624,-0.583731,0.577499
Alpha1_6,1_1_3,15,Leeward,-0.581708,0.106892,-1.013041,-0.304696,-0.646886,-0.569751,-0.506728,0.140158,0.708345,0.183755,-0.578217,0.322771
Alpha1_6,1_1_3,15,SideLeft,-0.747668,0.156373,-1.495670,-0.333757,-0.833384,-0.723328,-0.638355,0.195028,1.161913,0.209148,-0.864985,0.970928
Alpha1_6,1_1_3,20,Windward,0.617572,0.190043,0.072161,1.321257,0.475770,0.598104,0.734857,0.259087,1.249097,0.307727,0.544159,0.096346
Alpha1_6,1_1_3,20,SideRight,-0.517907,0.247179,-1.581436,0.191025,-0.660507,-0.489266,-0.344883,0.315624,1.772461,0.477265,-0.647406,0.656291
Alpha1_6,1_1_3,20,Leeward,-0.596787,0.103598,-1.131816,-0.288224,-0.659998,-0.588297,-0.522698,0.137300,0.843592,0.173594,-0.564310,0.615655
Alpha1_6,1_1_3,20,SideLeft,-0.725164,0.134175,-1.365966,-0.382394,-0.801001,-0.707419,-0.630901,0.170101,0.983572,0.185028,-0.844859,1.207990
Alpha1_6,1_1_3,25,Windward,0.577997,0.183904,0.137564,1.255986,0.439157,0.557689,0.702730,0.263573,1.118421,0.318175,0.438780,-0.249393
Alpha1_6,1_1_3,25,SideRight,-0.290373,0.194052,-1.228461,0.301033,-0.406490,-0.274113,-0.157193,0.249297,1.529494,0.668284,-0.555983,0.840758
Alpha1_6,1_1_3,25,Leeward,-0.601739,0.103824,-1.126949,-0.321170,-0.663316,-0.590302,-0.528470,0.134846,0.805779,0.172540,-0.648347,0.682935
Alpha1_6,1_1_3,25,SideLeft,-0.711984,0.133470,-1.644611,-0.371126,-0.787392,-0.694650,-0.618306,0.169086,1.273485,0.187463,-0.980403,2.336762
Alpha1_6,1_1_3,30,Windward,0.516607,0.168333,-0.024023,1.328894,0.398851,0.494679,0.610769,0.211918,1.352917,0.325843,0.722302,0.853218
Alpha1_6,1_1_3,30,SideRight,-0.100214,0.165207,-0.825610,0.422772,-0.209162,-0.096092,0.014083,0.223245,1.248382,1.648546,-0.244488,0.214517
Alpha1_6,1_1_3,30,Leeward,-0.608126,0.093667,-1.149111,-0.324895,-0.660320,-0.598530,-0.543676,0.116644,0.824216,0.154026,-0.860086,1.871770
Alpha1_6,1_1_3,30,SideLeft,-0.694244,0.116563,-1.539402,-0.339958,-0.759691,-0.678407,-0.612717,0.146974,1.199444,0.167899,-1.020103,2.455556
Alpha1_6,1_1_3,35,Windward,0.486562,0.173589,-0.008594,1.343001,0.366419,0.472000,0.590944,0.224525,1.351595,0.356767,0.519848,0.466028
Alpha1_6,1_1_3,35,SideRight,0.051952,0.151922,-0.511942,0.692972,-0.043540,0.053644,0.147612,0.191152,1.204914,2.924274,0.016380,0.453328
Alpha1_6,1_1_3,35,Leeward,-0.635054,0.096827,-1.155004,-0.371072,-0.688946,-0.624773,-0.570227,0.118719,0.783932,0.152470,-0.833958,1.616079
Alpha1_6,1_1_3,35,SideLeft,-0.694194,0.114634,-1.526043,-0.332593,-0.758125,-0.681611,-0.616424,0.141701,1.193450,0.165133,-0.940902,2.656030
Alpha1_6,1_1_3,40,Windward,0.393338,0.156038,-0.070891,1.046055,0.281117,0.379321,0.491685,0.210568,1.116946,0.396701,0.475136,0.185585
Alpha1_6,1_1_3,40,SideRight,0.187184,0.140189,-0.332299,0.732397,0.097649,0.179797,0.276164,0.178515,1.064697,0.748939,0.130950,0.264927
Alpha1_6,1_1_3,40,Leeward,-0.628983,0.107877,-1.371825,-0.360705,-0.691759,-0.616487,-0.551642,0.140117,1.011120,0.171510,-0.907936,2.170824
Alpha1_6,1_1_3,40,SideLeft,-0.661761,0.115840,-1.381453,-0.359218,-0.730960,-0.647083,-0.579740,0.151219,1.022235,0.175048,-0.806259,1.421819
Alpha1_6,1_1_3,45,Windward,0.313872,0.155992,-0.266356,0.943098,0.206760,0.296149,0.412049,0.205289,1.209455,0.496993,0.399881,0.296665
Alpha1_6,1_1_3,45,SideRight,0.284908,0.152433,-0.281242,0.928806,0.175800,0.278186,0.384475,0.208675,1.210049,0.535025,0.257835,-0.070179
Alpha1_6,1_1_3,45,Leeward,-0.666072,0.114033,-1.249133,-0.382551,-0.729423,-0.653537,-0.588402,0.141021,0.866582,0.171203,-0.797607,1.331785
Alpha1_6,1_1_3,45,SideLeft,-0.666950,0.109324,-1.417040,-0.355819,-0.737061,-0.658703,-0.587944,0.149117,1.061221,0.163916,-0.592597,1.074533
Alpha1_6,1_1_3,50,Windward,0.208516,0.153161,-0.351641,0.838229,0.104838,0.199458,0.306365,0.201527,1.189870,0.734529,0.249945,0.207305
Alpha1_6,1_1_3,50,SideRight,0.389179,0.166500,-0.091959,1.068335,0.270075,0.371760,0.490331,0.220256,1.160294,0.427823,0.499752,0.096146
Alpha1_6,1_1_3,50,Leeward,-0.675996,0.119081,-1.264930,-0.372753,-0.745905,-0.660979,-0.592750,0.153154,0.892176,0.176157,-0.739137,0.978855
Alpha1_6,1_1_3,50,SideLeft,-0.653532,0.114370,-1.145413,-0.339465,-0.720755,-0.640432,-0.575610,0.145145,0.805949,0.175003,-0.592008,0.469420
Alpha1_6,1_1_4,0,Windward,0.635873,0.174837,0.171121,1.484533,0.514995,0.628156,0.743660,0.228665,1.313412,0.274957,0.458680,0.743635
Alpha1_6,1_1_4,0,SideRight,-0.946184,0.255595,-2.334205,-0.336206,-1.103262,-0.916263,-0.762327,0.340934,1.997999,0.270132,-0.639318,0.613429
Alpha1_6,1_1_4,0,Leeward,-0.625760,0.125818,-1.335310,-0.263944,-0.699619,-0.610162,-0.540137,0.159482,1.071366,0.201064,-0.716105,1.146080
Alpha1_6,1_1_4,0,SideLeft,-0.946814,0.253544,-2.184367,-0.328670,-1.101093,-0.919836,-0.760998,0.340095,1.855697,0.267786,-0.626534,0.451898
Alpha1_6,1_1_4,5,Windward,0.639948,0.179837,0.130274,1.460811,0.515061,0.624379,0.747383,0.232322,1.330537,0.281018,0.557446,0.531154
Alpha1_6,1_1_4,5,SideRight,-0.993613,0.248573,-2.461922,-0.319317,-1.137309,-0.968679,-0.816117,0.321191,2.142606,0.250171,-0.725361,1.065701
Alpha1_6,1_1_4,5,Leeward,-0.631387,0.131407,-1.241436,-0.288200,-0.706037,-0.616250,-0.536886,0.169151,0.953236,0.208124,-0.778825,0.920474
Alpha1_6,1_1_4,5,SideLeft,-0.886590,0.245968,-2.273481,-0.292820,-1.023121,-0.855087,-0.710267,0.312854,1.980661,0.277432,-0.978844,1.845620
Alpha1_6,1_1_4,10,Windward,0.654118,0.175601,0.130764,1.241997,0.529163,0.644772,0.773678,0.244514,1.111233,0.268454,0.256751,-0.183386
Alpha1_6,1_1_4,10,SideRight,-0.945162,0.244557,-2.083686,-0.121021,-1.100101,-0.927391,-0.772432,0.327668,1.962665,0.258746,-0.379574,0.196528
Alpha1_6,1_1_4,10,Leeward,-0.626905,0.128198,-1.513679,-0.309440,-0.703404,-0.610380,-0.536850,0.166554,1.204239,0.204493,-0.807971,1.612365
Alpha1_6,1_1_4,10,SideLeft,-0.820217,0.209623,-2.427785,-0.360272,-0.930995,-0.784578,-0.671856,0.259138,2.067513,0.255570,-1.146648,2.706645
Alpha1_6,1_1_4,15,Windward,0.651883,0.175466,0.170287,1.371004,0.526894,0.645366,0.761080,0.234186,1.200716,0.269167,0.378236,0.205950
Alpha1_6,1_1_4,15,SideRight,-0.786463,0.235736,-1.667308,-0.033086,-0.942646,-0.769133,-0.611081,0.331565,1.634222,0.299742,-0.421623,-0.005883
Alpha1_6,1_1_4,15,Leeward,-0.611732,0.112195,-1.194252,-0.281648,-0.675148,-0.600669,-0.534869,0.140279,0.912603,0.183405,-0.620483,0.793708
Alpha1_6,1_1_4,15,SideLeft,-0.744733,0.148817,-1.696240,-0.348026,-0.826061,-0.727489,-0.639679,0.186382,1.348215,0.199826,-0.909981,1.780103
Alpha1_6,1_1_4,20,Windward,0.601836,0.171773,0.080788,1.321687,0.474373,0.594247,0.711149,0.236776,1.240899,0.285415,0.358739,0.048667
Alpha1_6,1_1_4,20,SideRight,-0.538997,0.206457,-1.485692,0.000841,-0.672179,-0.520351,-0.385496,0.286683,1.486534,0.383040,-0.501662,0.205686
Alpha1_6,1_1_4,20,Leeward,-0.600899,0.095748,-1.055197,-0.311916,-0.656403,-0.591527,-0.535797,0.120606,0.743281,0.159341,-0.549110,0.512286
Alpha1_6,1_1_4,20,SideLeft,-0.706235,0.120579,-1.369743,-0.381082,-0.771880,-0.692070,-0.623086,0.148794,0.988661,0.170735,-0.824238,1.348304
Alpha1_6,1_1_4,25,Windward,0.591329,0.159601,0.076870,1.212236,0.477130,0.585215,0.695224,0.218094,1.135367,0.269902,0.287083,0.030276
Alpha1_6,1_1_4,25,SideRight,-0.311616,0.171042,-1.043358,0.210072,-0.416903,-0.292308,-0.192341,0.224562,1.253431,0.548887,-0.503415,0.279321
Alpha1_6,1_1_4,25,Leeward,-0.612263,0.096240,-1.224008,-0.339827,-0.667534,-0.601703,-0.544261,0.123273,0.884181,0.157188,-0.813829,1.710056
Alpha1_6,1_1_4,25,SideLeft,-0.701811,0.117455,-1.284476,-0.403276,-0.765074,-0.685424,-0.619713,0.145361,0.881200,0.167360,-0.876641,1.251796
Alpha1_6,1_1_4,30,Windward,0.540649,0.161285,0.115642,1.123011,0.422948,0.526072,0.647549,0.224602,1.007369,0.298316,0.358710,-0.251159
Alpha1_6,1_1_4,30,SideRight,-0.130658,0.155378,-0.900711,0.537652,-0.230949,-0.123539,-0.030071,0.200878,1.438363,1.189193,-0.162431,0.635651
Alpha1_6,1_1_4,30,Leeward,-0.657870,0.105239,-1.224924,-0.360701,-0.722545,-0.647882,-0.583448,0.139098,0.864223,0.159970,-0.663166,0.973680
Alpha1_6,1_1_4,30,SideLeft,-0.725542,0.119879,-1.485145,-0.416957,-0.794211,-0.712841,-0.641258,0.152954,1.068189,0.165226,-0.817631,1.634651
Alpha1_6,1_1_4,35,Windward,0.481100,0.153261,0.084847,1.067953,0.366213,0.466683,0.585300,0.219087,0.983106,0.318563,0.397303,-0.212336
Alpha1_6,1_1_4,35,SideRight,0.073035,0.143752,-0.421529,0.497716,-0.024563,0.077232,0.174031,0.198594,0.919244,1.968264,-0.156521,-0.169013
Alpha1_6,1_1_4,35,Leeward,-0.640601,0.105325,-1.206944,-0.352311,-0.702956,-0.629190,-0.565922,0.137034,0.854633,0.164416,-0.774260,1.306831
Alpha1_6,1_1_4,35,SideLeft,-0.688615,0.119069,-1.462361,-0.393668,-0.753959,-0.675602,-0.605846,0.148114,1.068694,0.172910,-0.972094,2.282965
Alpha1_6,1_1_4,40,Windward,0.395343,0.141503,-0.040101,0.926786,0.297177,0.378930,0.480523,0.183346,0.966887,0.357925,0.460332,0.145520
Alpha1_6,1_1_4,40,SideRight,0.184929,0.128792,-0.234695,0.813268,0.094883,0.175575,0.265304,0.170421,1.047963,0.696441,0.456066,0.578267
Alpha1_6,1_1_4,40,Leeward,-0.675137,0.101910,-1.282920,-0.411666,-0.734547,-0.663458,-0.604015,0.130533,0.871254,0.150948,-0.675885,0.865970
Alpha1_6,1_1_4,40,SideLeft,-0.703910,0.109863,-1.332494,-0.422088,-0.761761,-0.690545,-0.629848,0.131913,0.910406,0.156075,-0.887594,1.614758
Alpha1_6,1_1_4,45,Windward,0.300040,0.136584,-0.170721,0.809223,0.202132,0.296923,0.392631,0.190499,0.979945,0.455220,0.155885,-0.074633
Alpha1_6,1_1_4,45,SideRight,0.313047,0.132864,-0.094230,0.791414,0.218909,0.303841,0.399887,0.180979,0.885644,0.424422,0.276152,-0.118933
Alpha1_6,1_1_4,45,Leeward,-0.674470,0.100511,-1.289620,-0.406178,-0.736998,-0.664956,-0.602398,0.134600,0.883442,0.149022,-0.660185,0.985397
Alpha1_6,1_1_4,45,SideLeft,-0.683061,0.105647,-1.505915,-0.397554,-0.741854,-0.674212,-0.607708,0.134146,1.108362,0.154667,-0.901698,2.316983
Alpha1_6,1_1_4,50,Windward,0.195132,0.140285,-0.231087,0.771939,0.100378,0.186123,0.284520,0.184142,1.003026,0.718923,0.230025,-0.015527
Alpha1_6,1_1_4,50,SideRight,0.364532,0.131593,-0.003978,0.970146,0.271517,0.353422,0.449094,0.177577,0.974124,0.360993,0.466251,0.261552
Alpha1_6,1_1_4,50,Leeward,-0.649790,0.103845,-1.186656,-0.390129,-0.713631,-0.639717,-0.575033,0.138598,0.796527,0.159813,-0.640708,0.850702
Alpha1_6,1_1_4,50,SideLeft,-0.631879,0.097209,-1.174993,-0.383821,-0.690999,-0.620797,-0.563848,0.127151,0.791173,0.153842,-0.576234,0.449463
Alpha1_6,1_1_5,0,Windward,0.580588,0.154498,0.145340,1.277290,0.469677,0.567743,0.675845,0.206168,1.131950,0.266106,0.480837,0.285012
Alpha1_6,1_1_5,0,SideRight,-0.902324,0.231805,-1.856069,-0.279026,-1.048748,-0.875640,-0.729588,0.319160,1.577043,0.256898,-0.554033,0.125867
Alpha1_6,1_1_5,0,Leeward,-0.617890,0.119266,-1.110679,-0.309073,-0.692472,-0.604085,-0.531571,0.160901,0.801607,0.193021,-0.561688,0.232768
Alpha1_6,1_1_5,0,SideLeft,-0.908983,0.239536,-1.927576,-0.329020,-1.054384,-0.886444,-0.732027,0.322358,1.598557,0.263521,-0.581231,0.273777
Alpha1_6,1_1_5,5,Windward,0.592764,0.155760,0.165892,1.210060,0.477352,0.588181,0.695156,0.217804,1.044168,0.262769,0.298553,-0.092820
Alpha1_6,1_1_5,5,SideRight,-0.969764,0.225593,-2.005837,-0.293186,-1.108672,-0.953031,-0.810488,0.298183,1.712651,0.232627,-0.496078,0.444316
Alpha1_6,1_1_5,5,Leeward,-0.634783,0.124316,-1.399564,-0.320282,-0.713497,-0.621584,-0.544204,0.169293,1.079282,0.195840,-0.641663,0.676871
Alpha1_6,1_1_5,5,SideLeft,-0.864420,0.220385,-2.047393,-0.351996,-0.994750,-0.835099,-0.700405,0.294345,1.695397,0.254951,-0.758807,0.732920
Alpha1_6,1_1_5,10,Windward,0.609758,0.165464,0.160764,1.230251,0.491101,0.592823,0.715293,0.224192,1.069487,0.271360,0.483573,0.054567
Alpha1_6,1_1_5,10,SideRight,-0.919069,0.232872,-2.314079,-0.335025,-1.061731,-0.896702,-0.753869,0.307862,1.979054,0.253378,-0.601712,0.714283
Alpha1_6,1_1_5,10,Leeward,-0.610073,0.126184,-1.224506,-0.313249,-0.684874,-0.591450,-0.515476,0.169398,0.911257,0.206834,-0.788720,0.626073
Alpha1_6,1_1_5,10,SideLeft,-0.773251,0.187038,-2.086525,-0.370544,-0.865373,-0.743028,-0.644651,0.220721,1.715981,0.241886,-1.186820,2.588514
Alpha1_6,1_1_5,15,Windward,0.616627,0.160811,0.155548,1.247640,0.500766,0.605584,0.722536,0.221770,1.092092,0.260792,0.367202,0.029457
Alpha1_6,1_1_5,15,SideRight,-0.795606,0.221650,-1.746026,-0.152622,-0.940770,-0.784877,-0.640944,0.299825,1.593404,0.278593,-0.279621,-0.071070
Alpha1_6,1_1_5,15,Leeward,-0.608475,0.104555,-1.275788,-0.293323,-0.668855,-0.598714,-0.534609,0.134247,0.982465,0.171831,-0.706404,1.231022
Alpha1_6,1_1_5,15,SideLeft,-0.729665,0.141089,-1.661943,-0.384574,-0.807428,-0.710603,-0.631394,0.176034,1.277369,0.193361,-0.984925,1.972573
Alpha1_6,1_1_5,20,Windward,0.580775,0.149019,0.189577,1.149341,0.477396,0.572361,0.676730,0.199333,0.959763,0.256587,0.324536,-0.034704
Alpha1_6,1_1_5,20,SideRight,-0.524882,0.189590,-1.197749,-0.020363,-0.655982,-0.510142,-0.383337,0.272644,1.177386,0.361205,-0.331658,-0.276360
Alpha1_6,1_1_5,20,Leeward,-0.600081,0.100810,-1.044229,-0.316497,-0.659939,-0.587758,-0.527713,0.132226,0.727732,0.167994,-0.655656,0.522701
Alpha1_6,1_1_5,20,SideLeft,-0.691733,0.118549,-1.243785,-0.383831,-0.762463,-0.677919,-0.606897,0.155566,0.859954,0.171380,-0.672699,0.641340
Alpha1_6,1_1_5,25,Windward,0.573446,0.149060,0.155493,1.131366,0.466305,0.564628,0.673913,0.207608,0.975874,0.259937,0.238504,-0.235936
Alpha1_6,1_1_5,25,SideRight,-0.332981,0.161150,-1.032690,0.167969,-0.426419,-0.317212,-0.226260,0.200159,1.200659,0.483961,-0.517759,0.664276
Alpha1_6,1_1_5,25,Leeward,-0.638141,0.092180,-1.074486,-0.375276,-0.697460,-0.634716,-0.571613,0.125847,0.699210,0.144451,-0.343104,0.189776
Alpha1_6,1_1_5,25,SideLeft,-0.711376,0.109468,-1.409595,-0.423192,-0.777216,-0.704163,-0.634811,0.142405,0.986403,0.153882,-0.669125,1.411684
Alpha1_6,1_1_5,30,Windward,0.493151,0.134882,0.076175,1.104609,0.401677,0.483628,0.571782,0.170105,1.028434,0.273510,0.443461,0.466215
Alpha1_6,1_1_5,30,SideRight,-0.111191,0.133914,-0.655777,0.309550,-0.195922,-0.108372,-0.023809,0.172112,0.965327,1.204359,-0.187345,0.387390
Alpha1_6,1_1_5,30,Leeward,-0.597132,0.088323,-1.093693,-0.345415,-0.645728,-0.586176,-0.537662,0.108066,0.748278,0.147912,-0.839425,1.504210
